order_id,order_date,customer_id,city,state,category,product_name,quantity,price,discount,total_sales,payment_method,order_status
ORD12140,2025-10-10,C757,Bengaluru,Karnataka,Beauty,Cream,3,28193.0,0,84579.0,,Cancelled
ORD12141,2026-01-06,C486,Delhi,Delhi,Beauty,Perfume,5,36781.0,5,174709.75,Card,Delivered
ORD12142,2025-01-24,C719,Kolkata,West Bengal,Beauty,Soap,4,12109.0,10,43592.4,NetBanking,Returned
ORD12143,2025-08-08,C126,Hyderabad,Telangana,Beauty,Perfume,5,16495.0,10,74227.5,Card,Shipped
ORD12144,2025-10-15,C446,Pune,Maharashtra,Home,Mixer,1,29294.0,0,29294.0,UPI,Shipped
ORD12145,2025-07-28,C381,Kolkata,West Bengal,Fashion,Shirt,3,38210.0,5,108898.5,Wallet,Cancelled
ORD12146,2025-07-24,C645,Hyderabad,Telangana,Electronics,Headphones,5,14749.0,10,66370.5,Wallet,Cancelled
ORD12147,2025-03-19,C870,Bengaluru,Karnataka,Electronics,Laptop,2,17143.0,15,29143.1,Wallet,Shipped
ORD12148,2025-06-03,C175,Mumbai,Maharashtra,Electronics,Laptop,1,,0,41044.0,COD,Delivered
ORD12149,2026-01-01,C517,Pune,Maharashtra,Fashion,Shoes,5,,5,200207.75,UPI,Cancelled
ORD12150,2025-05-08,C144,Pune,Maharashtra,Fashion,Shoes,4,227.0,10,817.2,Card,Returned
ORD12151,2025-07-04,C385,Pune,Maharashtra,Electronics,Laptop,3,46096.0,0,138288.0,Card,Shipped
ORD12152,2025-06-12,C765,Bengaluru,Karnataka, electronics ,Shoes,1,40588.0,0,40588.0,UPI,Cancelled
ORD12153,2026-03-09,C164,Bengaluru,Karnataka,Home,Chair,1,37373.0,15,31767.05,NetBanking,Shipped
ORD12154,2025-10-03,C686,Hyderabad,Telangana,Electronics,Headphones,2,46087.0,10,82956.6,Wallet,Delivered
ORD12155,2025-05-20,C181,Mumbai,Maharashtra,Electronics,Laptop,4,36320.0,5,138016.0,NetBanking,Returned
ORD12156,2025-04-05,C503,Hyderabad,Telangana,Beauty,Soap,1,15042.0,10,13537.800000000001,,Returned
ORD12157,2025-10-25,C505,Kolkata,West Bengal,Beauty,Soap,5,40662.0,5,193144.5,Wallet,Shipped
ORD12158,2026-03-20,C192,Kolkata,West Bengal,Home,Lamp,4,37373.0,10,134542.80000000002,Card,Returned
ORD12159,2025-03-11,C839,Hyderabad,Telangana,Home,Chair,1,7451.0,0,7451.0,Wallet,Cancelled
ORD12160,2025-07-15,C811,Kolkata,West Bengal,Electronics,Headphones,4,23879.0,5,90740.2,UPI,Returned
ORD12161,2026-01-08,C163,Kolkata,West Bengal,Electronics,Phone,4,5351.0,15,18193.399999999998,COD,Shipped
ORD12162,2025-11-28,C228,Kolkata,West Bengal,Fashion,Shoes,3,16489.0,15,42046.95,UPI,Returned
ORD12163,2025-01-04,C150,Bengaluru,Karnataka,Home,Chair,5,3857.0,15,16392.25,UPI,Returned
ORD12164,2025-01-25,C400,Pune,Maharashtra,Fashion,Shoes,5,38234.0,10,172053.0,NetBanking,Shipped
ORD12165,2025-09-12,C520,Bengaluru,Karnataka,Home,Lamp,5,40399.0,15,171695.75,UPI,Returned
ORD12166,2025-08-05,C985,Delhi,Delhi,Beauty,Perfume,2,1140.0,10,2052.0,Card,Shipped
ORD12167,2026-02-05,C415,Bengaluru,Karnataka,Beauty,Perfume,5,2112.0,20,8448.0,Card,Cancelled
ORD12168,2025-05-05,C977,Pune,Maharashtra,Fashion,Jeans,5,2093.0,15,8895.25,Card,Returned
ORD12169,2025-06-22,C817,Bengaluru,Karnataka,Beauty,Perfume,2,41719.0,5,79266.09999999999,Card,Delivered
ORD12170,,C154,Delhi,Delhi,Electronics,Laptop,3,39760.0,20,95424.0,UPI,Shipped
ORD12171,2025-04-03,C880,Delhi,Delhi,Fashion,Shirt,1,11662.0,5,11078.9,NetBanking,Shipped
ORD12172,2026-01-27,C423,Pune,Maharashtra,Beauty,Soap,4,20556.0,15,69890.4,Wallet,Delivered
ORD12173,2025-12-30,C202,Delhi,Delhi,Beauty,Cream,1,5381.0,5,5111.95,UPI,Returned
ORD12174,2025-01-04,C878,Mumbai,Maharashtra,Home,Lamp,5,42104.0,15,178942.0,Wallet,Delivered
ORD12175,2025-12-31,C606,Bengaluru,Karnataka,Electronics,Laptop,5,34034.0,15,144644.5,Wallet,Cancelled
ORD12176,2025-08-16,C904,Delhi,Delhi,Fashion,Shirt,2,38069.0,20,60910.4,UPI,Returned
ORD12177,2026-02-20,C535,Kolkata,West Bengal,Beauty,Cream,4,17443.0,5,66283.4,UPI,Cancelled
ORD12178,2025-04-28,C853,Delhi,Delhi,Electronics,Phone,1,13562.0,20,10849.6,NetBanking,Returned
ORD12179,2025-07-17,C987,Kolkata,West Bengal,Fashion,Shoes,3,45841.0,20,110018.40000000001,Wallet,Delivered
ORD12180,2025-05-16,C626,Delhi,Delhi,Beauty,Soap,3,41851.0,5,119275.34999999999,COD,Returned
ORD12181,2025-06-16,C999,Hyderabad,Telangana, electronics ,Shirt,5,45728.0,5,217208.0,Card,Returned
ORD12182,2025-06-06,C768,Delhi,Delhi,Home,Mixer,1,44490.0,15,37816.5,Card,Returned
ORD12183,2025-03-13,C298,Mumbai,Maharashtra,Beauty,Perfume,2,13098.0,0,26196.0,COD,Shipped
ORD12184,2025-11-14,C851,Kolkata,West Bengal,Home,Lamp,5,48465.0,15,205976.25,UPI,Shipped
ORD12185,2025-11-25,C794,Kolkata,West Bengal,Beauty,Perfume,2,16118.0,10,29012.4,COD,Shipped
ORD12186,2025-12-17,C273,Bengaluru,Karnataka,Fashion,Shirt,2,36578.0,20,58524.8,UPI,Shipped
ORD12187,2026-02-15,C967,,Maharashtra,Home,Lamp,1,43129.0,20,34503.200000000004,UPI,Shipped
ORD12188,2025-07-17,C723,Mumbai,,Fashion,Shirt,3,21758.0,5,62010.299999999996,COD,Returned
ORD12189,2025-06-06,C112,Pune,Maharashtra,Fashion,Shoes,5,15236.0,10,68562.0,UPI,Delivered
ORD12190,2025-05-27,C626,Hyderabad,Telangana,Electronics,Headphones,4,29071.0,15,98841.4,UPI,Shipped
ORD12191,2025-07-04,C367,Kolkata,West Bengal,Home,Mixer,3,,10,45500.4,Card,Shipped
ORD12192,2025-02-03,C586,Kolkata,West Bengal,Electronics,Headphones,2,35267.0,10,63480.6,Wallet,Cancelled
ORD12193,2025-12-18,C766,Kolkata,West Bengal,Beauty,Soap,5,7222.0,0,36110.0,Card,Cancelled
ORD12194,2025-12-05,C361,Hyderabad,Telangana,Electronics,Phone,5,30116.0,20,120464.0,Wallet,Shipped
ORD12195,2025-11-03,C162,Kolkata,West Bengal,Beauty,Soap,5,33917.0,5,161105.75,Card,Returned
ORD12196,2026-03-06,C560,Delhi,Delhi,Beauty,Soap,2,31614.0,0,63228.0,COD,Returned
ORD12197,2026-01-18,C490,Hyderabad,Telangana,Beauty,Cream,1,6068.0,20,-4854.400000000001,Card,Cancelled
ORD12198,2025-08-19,C266,Hyderabad,Telangana,Home,Mixer,2,36686.0,5,69703.4,Wallet,Cancelled
ORD12199,2025-12-04,C662,Kolkata,West Bengal,Fashion,Jeans,1,10092.0,0,10092.0,NetBanking,Delivered
ORD12200,2026-03-20,C627,Hyderabad,Telangana,Beauty,Cream,5,13968.0,5,66348.0,UPI,Cancelled
ORD12201,2025-04-05,C335,Mumbai,Maharashtra,Fashion,Shirt,1,3134.0,0,3134.0,COD,Delivered
ORD12202,2025-07-14,C217,Bengaluru,Karnataka,Electronics,Phone,5,25492.0,15,108341.0,UPI,Delivered
ORD12203,2025-02-12,C937,Hyderabad,Telangana,Beauty,Soap,4,8175.0,0,32700.0,Card,Cancelled
ORD12204,,C666,Kolkata,West Bengal,Home,Chair,1,19124.0,0,19124.0,,Returned
ORD12205,2026-02-07,C594,Mumbai,Maharashtra,Fashion,Jeans,1,38842.0,20,31073.600000000002,Card,Shipped
ORD12206,2025-06-11,C952,Hyderabad,Telangana,Fashion,Shirt,3,20472.0,15,52203.6,UPI,Delivered
ORD12207,2025-01-02,C478,Pune,Maharashtra,Electronics,Phone,1,30152.0,15,25629.2,Card,Returned
ORD12208,32/13/2025,C546,Kolkata,West Bengal,Beauty,Perfume,1,21919.0,0,21919.0,NetBanking,Shipped
ORD12209,2025-07-21,C479,Kolkata,West Bengal,Beauty,Perfume,1,5038.0,0,5038.0,Card,Delivered
ORD12210,2025-10-05,C431,,Karnataka,Electronics,Headphones,2,18693.0,0,37386.0,UPI,Shipped
ORD12211,2025-01-08,C476,Hyderabad,Telangana,Home,Lamp,4,2949.0,20,9436.800000000001,Wallet,Cancelled
ORD12212,2025-03-14,C486,Hyderabad,Telangana,Beauty,Perfume,5,13458.0,10,60561.0,Wallet,Shipped
ORD12213,2025-04-30,C652,Hyderabad,Telangana,Fashion,Shoes,5,30288.0,0,151440.0,NetBanking,Delivered
ORD12214,2025-01-16,C479,Delhi,Delhi,Beauty,Soap,4,40463.0,0,161852.0,Wallet,Shipped
ORD12215,2025-07-13,C123,,Karnataka,Fashion,Shoes,4,5281.0,20,16899.2,Wallet,Cancelled
ORD12216,2026-01-27,C467,Kolkata,West Bengal,Fashion,Shirt,1,8896.0,15,7561.599999999999,NetBanking,Cancelled
ORD12217,2026-01-25,C685,Mumbai,Maharashtra,Beauty,Cream,3,5355.0,20,12852.0,Card,Cancelled
ORD12218,2025-03-02,C571,Delhi,Delhi,Electronics,Laptop,3,22194.0,20,53265.600000000006,NetBanking,Shipped
ORD12219,2025-06-01,C494,Bengaluru,Karnataka,Home,Lamp,1,44172.0,5,41963.4,Wallet,Cancelled
ORD12220,2025-05-24,C194,Pune,Maharashtra,Electronics,Phone,5,44304.0,20,177216.0,Wallet,Shipped
ORD12221,2025-11-05,C588,Pune,Maharashtra,Fashion,Shoes,3,11801.0,5,33632.85,Card,Delivered
ORD12222,,C207,,Delhi,Beauty,Cream,3,47451.0,10,128117.7,Wallet,Returned
ORD12223,2026-02-04,C617,,Karnataka,Home,Chair,4,3173.0,10,11422.800000000001,COD,Delivered
ORD12224,2025-10-22,C118,Kolkata,West Bengal,Fashion,Shirt,3,32767.0,0,98301.0,UPI,Delivered
ORD12225,2025-08-24,C275,Mumbai,Maharashtra,Beauty,Cream,3,27070.0,10,73089.0,COD,Cancelled
ORD12226,2025-11-09,C435,Hyderabad,Telangana,Home,Chair,2,33171.0,5,63024.899999999994,Card,Delivered
ORD12227,2025-03-24,C805,Pune,Maharashtra,Electronics,Phone,4,34289.0,20,109724.8,,Shipped
ORD12228,2025-10-05,C913,Bengaluru,Karnataka,Fashion,Shirt,2,27704.0,0,55408.0,Card,Delivered
ORD12229,2025-12-24,C871,Kolkata,West Bengal,Beauty,Cream,1,23231.0,20,18584.8,,Delivered
ORD12230,2026-03-09,C574,Pune,Maharashtra,Electronics,Headphones,3,267.0,20,640.8000000000001,UPI,Delivered
ORD12231,2025-07-05,C332,Kolkata,West Bengal,Home,Mixer,4,5499.0,0,21996.0,NetBanking,Delivered
ORD12232,2026-02-19,C540,Mumbai,Maharashtra,Fashion,Shirt,1,2351.0,15,1998.35,Wallet,Returned
ORD12233,2025-10-21,C904,Hyderabad,Telangana,Electronics,Phone,4,17005.0,0,68020.0,Card,Returned
ORD12234,,C707,Bengaluru,Karnataka,Home,Mixer,2,37390.0,20,59824.0,Wallet,Cancelled
ORD12235,2025-08-30,C884,Delhi,Delhi,Beauty,Perfume,2,39205.0,10,70569.0,UPI,Shipped
ORD12236,2026-02-17,C418,Pune,Maharashtra,Electronics,Headphones,5,9457.0,15,40192.25,Wallet,Delivered
ORD12237,2025-01-24,C257,Delhi,Delhi,Fashion,Jeans,1,2527.0,10,2274.3,Card,Shipped
ORD12238,2025-04-20,C902,Delhi,Delhi,Fashion,Jeans,2,4703.0,15,7995.099999999999,Card,Shipped
ORD12239,2025-09-29,C161,Bengaluru,Karnataka,Home,Lamp,2,22311.0,5,42390.9,NetBanking,Returned
ORD12240,2025-10-08,C324,Hyderabad,Telangana,Beauty,Cream,4,29547.0,5,112278.59999999999,Card,Returned
ORD12241,2025-07-15,C916,Pune,Maharashtra,Fashion,Jeans,3,11791.0,10,31835.7,Card,Shipped
ORD12242,2025-08-17,C935,Mumbai,Maharashtra,Fashion,Jeans,1,21882.0,10,19693.8,NetBanking,Returned
ORD12243,2025-06-30,C181,Delhi,Delhi,Electronics,Laptop,3,29624.0,20,71097.6,Card,Shipped
ORD12244,2025-01-18,C653,Hyderabad,Telangana,Fashion,Shirt,5,12178.0,0,60890.0,Card,Returned
ORD12245,2025-01-15,C782,Kolkata,West Bengal,Electronics,Phone,4,41418.0,10,149104.80000000002,Wallet,Delivered
ORD12246,2025-07-18,C197,Hyderabad,Telangana,Fashion,Shirt,1,6761.0,15,5746.849999999999,,Delivered
ORD12247,,C155,Kolkata,West Bengal,Fashion,Shoes,3,46347.0,15,118184.84999999999,COD,Cancelled
ORD12248,2026-02-23,C374,Delhi,Delhi,Electronics,Laptop,5,24510.0,5,116422.5,UPI,Cancelled
ORD12249,2026-02-06,C912,Delhi,Delhi,Electronics,Phone,2,12143.0,15,20643.1,Wallet,Returned
ORD12250,2025-06-13,C213,Mumbai,Maharashtra,Electronics,Phone,2,27573.0,0,55146.0,Card,Cancelled
ORD12251,2025-11-13,C447,Kolkata,West Bengal,Fashion,Shoes,5,17215.0,15,73163.75,UPI,Shipped
ORD12252,2025-04-08,C964,Kolkata,West Bengal,Home,Mixer,4,6746.0,15,22936.399999999998,COD,Shipped
ORD12253,2025-01-15,C336,Kolkata,West Bengal,Electronics,Laptop,5,44375.0,10,199687.5,UPI,Delivered
ORD12254,2025-06-05,C891,Pune,Maharashtra,Electronics,Laptop,3,44603.0,20,107047.20000000001,UPI,Cancelled
ORD12255,,C319,Mumbai,,Electronics,Phone,3,23020.0,5,65607.0,NetBanking,Delivered
ORD12256,2025-11-11,C196,Kolkata,West Bengal,Home,Mixer,1,35770.0,10,32193.0,COD,Returned
ORD12257,2025-12-18,C680,Delhi,Delhi,Fashion,Jeans,3,22882.0,5,65213.7,Card,Cancelled
ORD12258,2025-07-28,C598,Mumbai,Maharashtra,Electronics,Laptop,4,4830.0,0,19320.0,Wallet,Delivered
ORD12259,2025-02-07,C659,Mumbai,Maharashtra,Electronics,Laptop,5,28280.0,20,113120.0,NetBanking,Shipped
ORD12260,2025-09-14,C373,Bengaluru,Karnataka,Beauty,Perfume,1,45777.0,5,43488.15,COD,Cancelled
ORD12261,2025-07-11,C982,Kolkata,West Bengal,Fashion,Jeans,3,20303.0,20,48727.200000000004,COD,Delivered
ORD12262,2025-06-21,C435,Pune,Maharashtra,Electronics,Laptop,4,30246.0,15,102836.4,UPI,Cancelled
ORD12263,2025-04-19,C488,Bengaluru,Karnataka,Fashion,Jeans,3,924.0,0,2772.0,Card,Returned
ORD12264,2025-10-03,C360,Bengaluru,Karnataka,Fashion,Shoes,2,18934.0,0,37868.0,COD,Delivered
ORD12265,2026-02-09,C326,Pune,Maharashtra,Fashion,Jeans,5,46236.0,5,219621.0,Card,Returned
ORD12266,2025-01-21,C758,Hyderabad,Telangana,Electronics,Phone,1,48515.0,0,48515.0,NetBanking,Delivered
ORD12267,2025-07-31,C622,Hyderabad,Telangana,Home,Mixer,1,41959.0,20,33567.200000000004,Card,Cancelled
ORD12268,2025-08-16,C325,Bengaluru,Karnataka,Electronics,Phone,1,5992.0,15,5093.2,COD,Delivered
ORD12269,2025-10-12,C908,,Telangana,Home,Lamp,3,30119.0,10,81321.3,Wallet,Shipped
ORD12270,2026-01-13,C707,Hyderabad,Telangana,Home,Lamp,2,5949.0,5,11303.1,NetBanking,Returned
ORD12271,2025-12-10,C923,Bengaluru,Karnataka,Fashion,Shoes,1,15335.0,5,14568.25,COD,Delivered
ORD12272,2025-02-09,C361,Pune,Maharashtra,Fashion,Shoes,3,23381.0,20,56114.4,NetBanking,Shipped
ORD12273,2025-02-28,C193,Bengaluru,Karnataka,Electronics,Headphones,5,8462.0,0,42310.0,Card,Cancelled
ORD12274,2025-08-09,C817,Pune,Maharashtra,Fashion,Jeans,5,601.0,5,2854.75,COD,Delivered
ORD12275,2025-10-21,C600,Hyderabad,Telangana,Fashion,Shirt,3,34569.0,0,103707.0,UPI,Returned
ORD12276,2025-04-19,C648,Bengaluru,Karnataka,Electronics,Laptop,1,7544.0,20,6035.200000000001,Card,Returned
ORD12277,2025-08-26,C806,Kolkata,West Bengal,Electronics,Headphones,5,20709.0,20,82836.0,NetBanking,Cancelled
ORD12278,2025-01-26,C868,Kolkata,West Bengal,Electronics,Laptop,5,34066.0,0,170330.0,Card,Cancelled
ORD12279,2025-07-12,C723,Hyderabad,Telangana,Beauty,Soap,5,14352.0,0,71760.0,COD,Shipped
ORD12280,2025-12-03,C198,Mumbai,Maharashtra,Fashion,Jeans,3,21938.0,10,59232.6,Wallet,Cancelled
ORD12281,2025-04-01,C664,Mumbai,Maharashtra,Fashion,Jeans,4,10850.0,0,43400.0,COD,Returned
ORD12282,2025-05-10,C190,Mumbai,Maharashtra,Fashion,Jeans,2,9065.0,5,17223.5,Card,Returned
ORD12283,,C637,Kolkata,West Bengal,Beauty,Perfume,2,48116.0,5,91420.4,UPI,Delivered
ORD12284,2025-01-06,C789,Kolkata,West Bengal,Beauty,Perfume,5,39681.0,5,188484.75,COD,Delivered
ORD12285,2025-12-23,C252,Kolkata,West Bengal,Fashion,Shirt,2,3523.0,10,6341.400000000001,COD,Cancelled
ORD12286,2025-12-23,C996,Pune,Maharashtra,Fashion,Jeans,4,32838.0,10,118216.8,UPI,Cancelled
ORD12287,2025-02-17,C527,Hyderabad,Telangana, electronics ,Lamp,2,2915.0,5,5538.5,Card,Delivered
ORD12288,2026-02-27,C158,Kolkata,West Bengal,Beauty,Perfume,4,13113.0,0,52452.0,Card,Cancelled
ORD12289,2025-02-19,C725,Hyderabad,Telangana,Beauty,Perfume,4,23521.0,15,79971.4,Wallet,Cancelled
ORD12290,2025-02-15,C525,Hyderabad,Telangana,Fashion,Shirt,1,42913.0,5,40767.35,UPI,Shipped
ORD12291,2026-01-19,C643,Hyderabad,Telangana,Home,Chair,5,2878.0,5,13670.5,COD,Delivered
ORD12292,2025-02-04,C734,,Delhi,Electronics,Laptop,2,48819.0,20,78110.40000000001,NetBanking,Shipped
ORD12293,2025-08-03,C598,Mumbai,Maharashtra,Fashion,Shirt,5,5518.0,5,26210.5,UPI,Delivered
ORD12294,2025-08-24,C871,Bengaluru,Karnataka,Home,Chair,5,24354.0,15,103504.5,UPI,Shipped
ORD12295,2025-09-20,C923,Hyderabad,Telangana,Fashion,Jeans,4,10225.0,0,40900.0,NetBanking,Returned
ORD12296,2025-06-03,C771,Delhi,Delhi,Home,Mixer,3,38290.0,10,103383.0,UPI,Shipped
ORD12297,2026-01-30,C293,Hyderabad,Telangana,Beauty,Perfume,2,45082.0,10,81147.6,COD,Shipped
ORD12298,2025-03-27,C564,Bengaluru,Karnataka,Home,Mixer,3,42616.0,20,102278.40000000001,COD,Cancelled
ORD12299,2025-06-01,C250,Mumbai,Maharashtra,Fashion,Shoes,2,28632.0,0,57264.0,Card,Cancelled
ORD12300,2025-10-12,C812,Kolkata,West Bengal,Beauty,Soap,2,48620.0,10,87516.0,Card,Returned
ORD12301,2026-01-12,C604,Hyderabad,Telangana,Fashion,Shirt,5,33835.0,0,169175.0,Wallet,Delivered
ORD12302,2025-02-13,C773,Kolkata,West Bengal,Beauty,Cream,2,47671.0,10,85807.8,Wallet,Shipped
ORD12303,2025-03-10,C837,Pune,Maharashtra,Home,Mixer,2,36880.0,10,66384.0,Card,Shipped
ORD12304,2025-04-26,C351,Pune,,Fashion,Shoes,1,24099.0,20,19279.2,Card,Cancelled
ORD12305,2026-03-04,C474,,West Bengal,Electronics,Headphones,2,5282.0,0,10564.0,Wallet,Shipped
ORD12306,2026-03-19,C578,Delhi,Delhi,Beauty,Cream,3,47305.0,10,127723.5,NetBanking,Returned
ORD12307,2026-01-04,C916,Kolkata,West Bengal,Beauty,Perfume,4,26504.0,20,84812.8,Card,Returned
ORD12308,2025-08-30,C977,Hyderabad,Telangana,Fashion,Shoes,2,28812.0,10,51861.6,Card,Shipped
ORD12309,2025-08-09,C313,Mumbai,Maharashtra,Beauty,Soap,5,33150.0,15,140887.5,Card,Cancelled
ORD12310,2025-10-02,C814,Mumbai,Maharashtra,Electronics,Phone,3,18913.0,10,51065.1,UPI,Returned
ORD12311,2025-11-02,C246,Bengaluru,Karnataka,Home,Lamp,1,22593.0,5,21463.35,Card,Returned
ORD12312,2026-03-13,C345,Mumbai,Maharashtra,Beauty,Perfume,3,29473.0,5,83998.05,UPI,Shipped
ORD12313,2025-05-17,C285,Mumbai,Maharashtra,Home,Mixer,2,24313.0,20,38900.8,NetBanking,Delivered
ORD12314,2025-04-11,C353,Hyderabad,Telangana,Home,Mixer,3,42841.0,20,102818.40000000001,COD,Shipped
ORD12315,2026-02-19,C157,Kolkata,West Bengal,Electronics,Laptop,3,20447.0,5,58273.95,NetBanking,Shipped
ORD12316,2025-01-10,C130,Kolkata,West Bengal,Fashion,Jeans,4,15011.0,0,60044.0,Wallet,Delivered
ORD12317,2025-02-10,C477,Mumbai,Maharashtra,Beauty,Soap,3,11145.0,5,31763.25,Wallet,Shipped
ORD12318,2025-07-05,C935,Pune,Maharashtra,Electronics,Headphones,3,21062.0,5,60026.7,Card,Cancelled
ORD12319,,C795,Kolkata,West Bengal,Beauty,Soap,4,17223.0,10,62002.8,NetBanking,Delivered
ORD12320,2026-02-22,C792,Kolkata,West Bengal,Electronics,Laptop,2,42327.0,5,80421.3,UPI,Shipped
ORD12321,2025-08-20,C235,Bengaluru,Karnataka,Home,Lamp,2,14785.0,15,25134.5,,Shipped
ORD12322,2025-08-28,C103,Pune,Maharashtra,Beauty,Soap,3,26855.0,5,-76536.75,UPI,Returned
ORD12323,2026-02-21,C549,Pune,Maharashtra,Electronics,Headphones,1,41441.0,10,37296.9,Wallet,Delivered
ORD12324,2025-01-24,C137,Kolkata,,Electronics,Laptop,3,42737.0,20,102568.8,UPI,Cancelled
ORD12325,2025-06-08,C290,Mumbai,Maharashtra,Beauty,Soap,2,48007.0,5,91213.3,Card,Shipped
ORD12326,2025-04-27,C687,Delhi,Delhi,Fashion,Shirt,4,1934.0,20,6188.8,UPI,Cancelled
ORD12327,2025-04-12,C224,Mumbai,Maharashtra,Beauty,Soap,1,32599.0,5,30969.05,COD,Shipped
ORD12328,2026-01-05,C127,Pune,,Home,Chair,2,34154.0,15,58061.799999999996,Wallet,Cancelled
ORD12329,2025-06-30,C947,Hyderabad,Telangana,Beauty,Cream,3,8576.0,10,23155.2,COD,Cancelled
ORD12330,2025-12-25,C730,Pune,Maharashtra,Fashion,Shirt,2,42138.0,15,71634.59999999999,COD,Cancelled
ORD12331,2025-04-26,C232,Delhi,Delhi,Electronics,Laptop,3,31243.0,5,89042.55,COD,Shipped
ORD12332,2025-07-23,C193,Bengaluru,Karnataka,Beauty,Cream,5,23138.0,0,115690.0,UPI,Shipped
ORD12333,2026-02-08,C223,Bengaluru,Karnataka,Electronics,Headphones,2,25699.0,20,41118.4,Wallet,Cancelled
ORD12334,2025-03-05,C259,Bengaluru,Karnataka,Fashion,Shoes,1,6666.0,0,6666.0,NetBanking,Delivered
ORD12335,2025-10-14,C747,Kolkata,West Bengal,Home,Lamp,5,14766.0,20,59064.0,COD,Delivered
ORD12336,2026-03-17,C364,Hyderabad,Telangana,Beauty,Soap,4,46563.0,10,167626.80000000002,NetBanking,Shipped
ORD12337,2025-03-16,C314,Pune,, electronics ,Shoes,4,49597.0,10,178549.2,COD,Cancelled
ORD12338,2025-05-30,C359,Hyderabad,Telangana,Fashion,Shirt,5,1306.0,0,6530.0,COD,Returned
ORD12339,2025-01-30,C486,Bengaluru,Karnataka,Fashion,Jeans,2,11907.0,10,21432.600000000002,COD,Returned
ORD12340,2026-02-09,C839,Kolkata,West Bengal,Fashion,Shoes,1,25733.0,5,24446.35,NetBanking,Cancelled
ORD12341,,C800,Delhi,Delhi,Electronics,Headphones,1,35037.0,0,35037.0,NetBanking,Returned
ORD12342,2026-03-15,C672,Pune,Maharashtra,Electronics,Phone,1,,10,28819.8,Card,Delivered
ORD12343,2026-02-01,C494,Pune,Maharashtra,Home,Mixer,1,43453.0,0,43453.0,COD,Shipped
ORD12344,2025-10-20,C948,Pune,Maharashtra,Electronics,Headphones,3,43713.0,15,111468.15,NetBanking,Returned
ORD12345,2025-01-24,C470,Bengaluru,Karnataka,Beauty,Cream,3,48073.0,10,129797.1,Card,Returned
ORD12346,2026-01-04,C374,Bengaluru,Karnataka,Electronics,Phone,1,24336.0,0,24336.0,UPI,Delivered
ORD12347,2025-12-10,C193,Hyderabad,Telangana,Home,Chair,4,18000.0,0,72000.0,Wallet,Shipped
ORD12348,2025-07-03,C924,Bengaluru,Karnataka, electronics ,Jeans,3,29747.0,20,71392.8,COD,Delivered
ORD12349,2025-08-11,C262,Pune,Maharashtra,Beauty,Cream,2,1390.0,10,2502.0,UPI,Delivered
ORD12350,,C175,Pune,Maharashtra,Beauty,Cream,2,47973.0,0,95946.0,COD,Cancelled
ORD12351,2025-11-28,C564,,Telangana,Beauty,Soap,4,30527.0,20,97686.40000000001,NetBanking,Delivered
ORD12352,32/13/2025,C336,Bengaluru,Karnataka,Beauty,Cream,1,11011.0,15,9359.35,UPI,Cancelled
ORD12353,2025-06-23,C812,Bengaluru,Karnataka,Fashion,Shoes,4,44433.0,0,-177732.0,Wallet,Shipped
ORD12354,2025-12-17,C685,Kolkata,West Bengal,Beauty,Perfume,2,41972.0,5,79746.8,Card,Cancelled
ORD12355,2025-06-08,C292,Delhi,Delhi,Electronics,Headphones,1,41485.0,15,35262.25,UPI,Returned
ORD12356,2025-03-03,C700,Pune,Maharashtra,Fashion,Shirt,1,9685.0,0,9685.0,UPI,Returned
ORD12357,2025-10-16,C755,Delhi,Delhi,Electronics,Laptop,4,24981.0,10,89931.6,NetBanking,Returned
ORD12358,2025-10-15,C575,Bengaluru,Karnataka,Beauty,Cream,1,278.0,5,264.09999999999997,NetBanking,Returned
ORD12359,2025-10-21,C558,Delhi,Delhi,Home,Lamp,0,32732.0,15,111288.8,Wallet,Shipped
ORD12360,2025-08-07,C807,Delhi,Delhi,Home,Mixer,0,13392.0,15,45532.799999999996,UPI,Returned
ORD12361,2025-06-11,C815,Delhi,Delhi,Home,Mixer,1,26853.0,5,25510.35,COD,Shipped
ORD12362,2025-10-17,C536,Delhi,Delhi,Fashion,Shirt,5,48638.0,15,206711.5,,Cancelled
ORD12363,2025-07-03,C240,Kolkata,West Bengal,Beauty,Perfume,1,7403.0,20,5922.400000000001,Wallet,Shipped
ORD12364,2025-08-27,C836,Hyderabad,Telangana,Fashion,Shoes,2,3447.0,10,6204.6,UPI,Cancelled
ORD12365,2025-08-25,C523,Pune,Maharashtra,Home,Chair,1,10784.0,20,8627.2,COD,Shipped
ORD12366,2025-09-26,C735,Delhi,Delhi,Home,Mixer,1,20779.0,20,16623.2,Wallet,Returned
ORD12367,2025-06-02,C438,Pune,Maharashtra,Beauty,Perfume,3,27328.0,15,69686.4,Card,Returned
ORD12368,2025-03-04,C505,Hyderabad,Telangana,Fashion,Shoes,3,4983.0,10,13454.1,Wallet,Cancelled
ORD12369,2025-05-26,C331,Bengaluru,Karnataka,Fashion,Jeans,3,18274.0,20,43857.600000000006,Wallet,Returned
ORD12370,2025-03-16,C329,Pune,Maharashtra,Beauty,Perfume,1,34660.0,20,27728.0,UPI,Returned
ORD12371,2025-04-22,C689,Kolkata,West Bengal,Beauty,Cream,5,47579.0,15,202210.75,Wallet,Returned
